Onnett_id;Osall_id;Henkilo_id;Osnro;Kulj_matk;Ikä;Sukupuoli;Kortti;Seuraus;Seuraussel;Kulj_kans;Ajokortlk;Ajokortikä
6489642;11770026;11616411;2;KU;19;N;;0;ei henkilövahinkoa;;;
6529161;11770044;11616433;1;MA;39;N;;0;ei henkilövahinkoa;;;
6529161;11770044;11616434;1;KU;40;M;U;0;ei henkilövahinkoa;;;
6529161;11770045;11616435;2;KU;;;;0;ei henkilövahinkoa;;;
6533446;11770057;11616686;1;KU;;M;O;0;ei henkilövahinkoa;;;
6533446;11770057;11616687;1;MA;;M;;0;ei henkilövahinkoa;;;
6471938;11770300;11616696;1;KU;;;;0;ei henkilövahinkoa;;;
6555525;11770370;11617069;1;MA;17;M;;0;ei henkilövahinkoa;;;
6555525;11770370;11617070;1;MA;15;N;;0;ei henkilövahinkoa;;;
6555525;11770370;11617071;1;KU;19;N;X;L;loukkaantunut;;;
6555525;11770371;11617072;2;KU;63;M;;0;ei henkilövahinkoa;;;
6524257;11770388;11617092;1;KU;35;M;;0;ei henkilövahinkoa;;;
6524257;11770388;11617093;1;MA;;N;;0;ei henkilövahinkoa;;;
6524257;11770388;11617094;1;MA;;N;;L;loukkaantunut;;;
6524257;11770388;11617095;1;MA;;M;;0;ei henkilövahinkoa;;;
6608243;11770614;11617099;1;KU;53;M;;0;ei henkilövahinkoa;;;
6726032;11770685;11617446;1;JK;28;N;;L;loukkaantunut;;;
6726032;11770686;11617447;2;KU;;M;;0;ei henkilövahinkoa;;;
6681173;11770947;11617468;1;KU;57;N;;0;ei henkilövahinkoa;;;
6681173;11770947;11617469;1;MA;;M;;0;ei henkilövahinkoa;;;
6681173;11770948;11617470;2;KU;54;N;;0;ei henkilövahinkoa;;;
6760299;11770958;11617483;1;KU;52;M;;0;ei henkilövahinkoa;;;
6673366;11781892;11617846;1;MA;45;N;;0;ei henkilövahinkoa;;;
6673366;11781892;11617847;1;KU;48;N;;L;loukkaantunut;;;
6673366;11781892;11617848;1;MA;12;M;;0;ei henkilövahinkoa;;;
6673366;11781893;11617849;2;MA;20;M;;0;ei henkilövahinkoa;;;
6673366;11781893;11617850;2;KU;22;N;;0;ei henkilövahinkoa;;;
6673366;11781893;11617851;2;MA;;M;;0;ei henkilövahinkoa;;;
6683454;11781902;11617863;1;KU;19;M;X;0;ei henkilövahinkoa;;;
6602407;11781912;11617875;1;KU;17;M;O;0;ei henkilövahinkoa;;;
6736256;11776323;11618252;1;KU;39;M;;0;ei henkilövahinkoa;;;
6736256;11776324;11618253;2;KU;21;M;;0;ei henkilövahinkoa;;;
6705379;11776330;11618260;1;KU;66;M;;0;ei henkilövahinkoa;;;
6705379;11776330;11618261;1;MA;;M;;0;ei henkilövahinkoa;;;
6705379;11776330;11618262;1;MA;;M;;0;ei henkilövahinkoa;;;
6705379;11776331;11618263;2;KU;57;M;;L;loukkaantunut;;;
6760798;11776334;11618267;1;KU;59;N;;0;ei henkilövahinkoa;;;
6760798;11776335;11618268;2;KU;22;M;;0;ei henkilövahinkoa;;;
6699655;11776336;11618269;1;KU;55;N;;0;ei henkilövahinkoa;;;
6752394;11771584;11618596;1;KU;24;M;;0;ei henkilövahinkoa;;;
6728076;11771591;11618604;1;KU;58;M;;0;ei henkilövahinkoa;;;
6728076;11771592;11618605;2;KU;36;N;;0;ei henkilövahinkoa;;;
6731387;11771594;11618608;1;KU;55;N;;0;ei henkilövahinkoa;;;
6731387;11771594;11618609;1;MA;;N;;0;ei henkilövahinkoa;;;
6731387;11771595;11618610;2;KU;47;M;;0;ei henkilövahinkoa;;;
6839738;11771617;11618641;1;KU;52;N;;0;ei henkilövahinkoa;;;
6839738;11771617;11618642;1;MA;;;;0;ei henkilövahinkoa;;;
6839738;11771617;11618643;1;MA;;;;0;ei henkilövahinkoa;;;
6839738;11771618;11618644;2;KU;22;N;X;L;loukkaantunut;;;
6839738;11771618;11618645;2;MA;;M;;L;loukkaantunut;;;
6897185;11771639;11618977;1;MA;84;N;;0;ei henkilövahinkoa;;;
6897185;11771639;11618978;1;KU;85;M;;0;ei henkilövahinkoa;;;
6802152;11771645;11618984;1;KU;18;M;X;0;ei henkilövahinkoa;;;
6804601;11771889;11618987;1;MA;1;N;;0;ei henkilövahinkoa;;;
6804601;11771889;11618988;1;MA;28;N;;L;loukkaantunut;;;
6804601;11771889;11618989;1;KU;29;M;;0;ei henkilövahinkoa;;;
6804601;11771890;11618990;2;KU;71;M;;0;ei henkilövahinkoa;;;
6778053;11771901;11619001;1;KU;45;N;;0;ei henkilövahinkoa;;;
6778053;11771902;11619002;2;KU;30;N;;0;ei henkilövahinkoa;;;
6805996;11771923;11619031;1;KU;64;M;;0;ei henkilövahinkoa;;;
6805996;11771924;11619032;2;KU;35;M;;0;ei henkilövahinkoa;;;
6797275;11771930;11619042;1;KU;19;M;X;0;ei henkilövahinkoa;;;
6797275;11771930;11619043;1;MA;;M;;0;ei henkilövahinkoa;;;
6797275;11771930;11619044;1;MA;;M;;0;ei henkilövahinkoa;;;
6797275;11771930;11619045;1;MA;;M;;0;ei henkilövahinkoa;;;
6823707;11771932;11619047;1;KU;22;N;X;0;ei henkilövahinkoa;;;
6807811;11771938;11619053;1;KU;15;N;;0;ei henkilövahinkoa;;;
6807811;11771939;11619054;2;KU;59;N;;0;ei henkilövahinkoa;;;
6708581;11771943;11619059;1;KU;26;M;O;L;loukkaantunut;;;
6796093;11771947;11619340;1;KU;21;M;;0;ei henkilövahinkoa;;;
6831703;11771949;11619344;1;MA;5;M;;0;ei henkilövahinkoa;;;
6831703;11771949;11619345;1;KU;20;N;O;0;ei henkilövahinkoa;;;
6831703;11771950;11619346;2;MA;77;N;;L;loukkaantunut;;;
6831703;11771950;11619347;2;KU;77;M;;K;kuollut;;;
6836294;11771954;11619353;1;KU;28;M;;0;ei henkilövahinkoa;;;
6836294;11771955;11619354;2;KU;;;;0;ei henkilövahinkoa;;;
6870201;11771957;11619355;1;KU;45;N;;0;ei henkilövahinkoa;;;
6870201;11771957;11619356;1;MA;;;;0;ei henkilövahinkoa;;;
6870201;11771957;11619357;1;MA;;;;0;ei henkilövahinkoa;;;
6870201;11771957;11619358;1;MA;;;;0;ei henkilövahinkoa;;;
6870201;11771958;11619359;2;KU;18;M;X;0;ei henkilövahinkoa;;;
6900600;11772233;11619381;1;KU;61;N;;0;ei henkilövahinkoa;;;
6900600;11772234;11619382;2;KU;20;N;;L;loukkaantunut;;;
6902664;11772252;11619402;1;KU;76;M;;0;ei henkilövahinkoa;;;
6896224;11772255;11619407;1;KU;63;M;;0;ei henkilövahinkoa;;;
6896224;11772256;11619408;2;KU;7;M;;L;loukkaantunut;;;
6897195;11772274;11619429;1;KU;;N;;L;loukkaantunut;;;
6752483;11772298;11619781;1;KU;35;M;;0;ei henkilövahinkoa;;;
6752483;11772298;11619782;1;MA;;;;0;ei henkilövahinkoa;;;
6752483;11772299;11619783;2;KU;60;M;;0;ei henkilövahinkoa;;;
6752483;11772299;11619784;2;MA;;N;;0;ei henkilövahinkoa;;;
6869378;11772307;11619793;1;MA;3;N;;0;ei henkilövahinkoa;;;
6869378;11772307;11619794;1;MA;5;N;;0;ei henkilövahinkoa;;;
6869378;11772307;11619795;1;KU;25;N;X;L;loukkaantunut;;;
6881554;11772548;11619796;1;KU;15;M;X;L;loukkaantunut;;;
6881554;11772549;11619797;2;KU;18;M;X;0;ei henkilövahinkoa;;;
6783371;11772552;11619800;1;KU;20;M;;0;ei henkilövahinkoa;;;
6783371;11772553;11619801;2;KU;15;M;;0;ei henkilövahinkoa;;;
6806802;11772559;11619807;1;KU;;M;;0;ei henkilövahinkoa;;;
6806802;11772559;11619808;1;MA;;M;;0;ei henkilövahinkoa;;;
6836940;11772584;11619837;1;KU;66;M;;0;ei henkilövahinkoa;;;
6836940;11772585;11619838;2;KU;61;M;;0;ei henkilövahinkoa;;;
6916425;11772605;11620130;1;KU;;M;;0;ei henkilövahinkoa;;;
6905726;11772611;11620137;1;MA;12;M;;0;ei henkilövahinkoa;;;
6905726;11772611;11620138;1;KU;44;N;;0;ei henkilövahinkoa;;;
6915643;11772619;11620146;1;KU;37;N;;0;ei henkilövahinkoa;;;
6915643;11772620;11620147;2;KU;21;M;;0;ei henkilövahinkoa;;;
6915643;11772621;11620148;3;KU;21;M;;0;ei henkilövahinkoa;;;
6917473;11772884;11620162;1;KU;28;M;;0;ei henkilövahinkoa;;;
6917473;11772885;11620163;2;KU;28;N;;0;ei henkilövahinkoa;;;
6864449;11772893;11620173;1;KU;;N;;0;ei henkilövahinkoa;;;
6850624;11772894;11620174;1;MA;36;M;;0;ei henkilövahinkoa;;;
6850624;11772894;11620175;1;KU;21;M;;0;ei henkilövahinkoa;;;
6856443;11772939;11620515;1;KU;22;N;;0;ei henkilövahinkoa;;;
6856443;11772940;11620516;2;JK;;N;;0;ei henkilövahinkoa;;;
6917683;11773207;11620540;1;KU;58;M;;0;ei henkilövahinkoa;;;
6917683;11773208;11620541;2;KU;46;M;;0;ei henkilövahinkoa;;;
6917683;11773209;11620542;3;MA;13;M;;0;ei henkilövahinkoa;;;
6917683;11773209;11620543;3;MA;37;N;;0;ei henkilövahinkoa;;;
6917683;11773209;11620544;3;KU;42;M;;0;ei henkilövahinkoa;;;
6921145;11773213;11620548;1;KU;;M;;0;ei henkilövahinkoa;;;
6921145;11773214;11620549;2;KU;67;M;;0;ei henkilövahinkoa;;;
6914283;11773220;11633364;1;MA;;M;;0;ei henkilövahinkoa;;;
6914283;11773220;11633365;1;KU;26;M;;0;ei henkilövahinkoa;;;
6914283;11773221;11633366;2;MA;12;M;;0;ei henkilövahinkoa;;;
6914283;11773221;11633367;2;KU;39;N;;0;ei henkilövahinkoa;;;
6914283;11773221;11633368;2;MA;47;N;;L;loukkaantunut;;;
6914283;11773221;11633369;2;MA;11;M;;0;ei henkilövahinkoa;;;
6914283;11773222;11633370;3;KU;74;M;;0;ei henkilövahinkoa;;;
6921989;11773226;11633375;1;KU;68;N;;L;loukkaantunut;;;
6921989;11773227;11633376;2;KU;18;M;X;L;loukkaantunut;;;
6897198;11773230;11633379;1;KU;49;M;;L;loukkaantunut;;;
6873926;11773240;11633394;1;KU;36;N;;0;ei henkilövahinkoa;;;
6873926;11773241;11633395;2;KU;29;N;;0;ei henkilövahinkoa;;;
6921174;11773259;11633418;1;MA;43;N;;0;ei henkilövahinkoa;;;
6921174;11773259;11633419;1;KU;43;M;;0;ei henkilövahinkoa;;;
6921174;11773260;11633420;2;KU;80;N;;L;loukkaantunut;;;
6897207;11773275;11633435;1;KU;58;M;;L;loukkaantunut;;;
6897207;11773276;11633436;2;KU;58;M;;0;ei henkilövahinkoa;;;
6897207;11773276;11633437;2;MA;;N;;0;ei henkilövahinkoa;;;
6897207;11773276;11633438;2;MA;;N;;0;ei henkilövahinkoa;;;
6897207;11773277;11633439;3;MA;31;M;;0;ei henkilövahinkoa;;;
6897207;11773277;11633440;3;KU;31;M;;0;ei henkilövahinkoa;;;
6899615;11773527;11633444;1;KU;37;M;;0;ei henkilövahinkoa;;;
6876950;11773604;11627271;1;KU;57;M;;0;ei henkilövahinkoa;;;
6876950;11773605;11627272;2;KU;;;;0;ei henkilövahinkoa;;;
6884477;11773606;11627273;1;MA;31;N;;0;ei henkilövahinkoa;;;
6884477;11773606;11627274;1;MA;4;M;;0;ei henkilövahinkoa;;;
6884477;11773606;11627275;1;KU;32;M;;0;ei henkilövahinkoa;;;
6884477;11773607;11627276;2;MA;66;N;;0;ei henkilövahinkoa;;;
6884477;11773607;11627277;2;KU;67;M;;0;ei henkilövahinkoa;;;
6884477;11773608;11627278;3;MA;33;M;;0;ei henkilövahinkoa;;;
6884477;11773608;11627279;3;KU;30;M;;0;ei henkilövahinkoa;;;
6906536;11773861;11627280;1;KU;16;M;;K;kuollut;;;
6897211;11773890;11621261;1;KU;41;M;;0;ei henkilövahinkoa;;;
6897211;11773890;11621262;1;MA;;N;;0;ei henkilövahinkoa;;;
6897211;11773891;11621263;2;KU;26;M;;0;ei henkilövahinkoa;;;
6807810;11773899;11621272;1;KU;38;M;;L;loukkaantunut;;;
6909700;11773909;11621284;1;KU;51;M;;0;ei henkilövahinkoa;;;
6909700;11773910;11621285;2;KU;23;M;U;0;ei henkilövahinkoa;;;
6876968;11774198;11621318;1;KU;28;M;;0;ei henkilövahinkoa;;;
6876968;11774198;11621319;1;MA;;N;;0;ei henkilövahinkoa;;;
6876933;11774229;11621645;1;KU;64;M;;0;ei henkilövahinkoa;;;
6876933;11774230;11621646;2;KU;16;M;O;L;loukkaantunut;;;
6876933;11774230;11621647;2;MA;;M;;L;loukkaantunut;;;
6895009;11774241;11621662;1;KU;46;M;;0;ei henkilövahinkoa;;;
6895009;11774241;11621663;1;MA;;N;;0;ei henkilövahinkoa;;;
6895009;11774242;11621664;2;KU;6;N;;L;loukkaantunut;;;
6916431;11774243;11621665;1;KU;35;M;;L;loukkaantunut;;;
6897213;11774246;11621668;1;KU;41;M;;0;ei henkilövahinkoa;;;
6897213;11774246;11621669;1;MA;;M;;0;ei henkilövahinkoa;;;
6897213;11774247;11621670;2;KU;27;M;;K;kuollut;;;
6876920;11774270;11621694;1;KU;58;N;;0;ei henkilövahinkoa;;;
6876920;11774271;11621695;2;KU;20;M;;0;ei henkilövahinkoa;;;
6850610;11774580;11622069;1;KU;;;;0;ei henkilövahinkoa;;;
6799948;11774590;11622084;1;KU;27;M;;K;kuollut;;;
6799948;11774591;11622085;2;KU;40;M;;0;ei henkilövahinkoa;;;
6799948;11774592;11622086;3;KU;56;M;;L;loukkaantunut;;;
6752461;11774609;11622104;1;KU;;M;;0;ei henkilövahinkoa;;;
6752461;11774609;11622105;1;MA;;;;0;ei henkilövahinkoa;;;
6752461;11774609;11622106;1;MA;;;;0;ei henkilövahinkoa;;;
6752461;11774609;11622107;1;MA;;;;0;ei henkilövahinkoa;;;
6752461;11774609;11622108;1;MA;;;;0;ei henkilövahinkoa;;;
6752461;11774609;11622109;1;MA;;;;0;ei henkilövahinkoa;;;
6752461;11774609;11622110;1;MA;;;;0;ei henkilövahinkoa;;;
6752461;11774609;11622111;1;MA;;;;0;ei henkilövahinkoa;;;
6752461;11774609;11622112;1;MA;;;;0;ei henkilövahinkoa;;;
6752461;11774610;11622113;2;KU;;M;;0;ei henkilövahinkoa;;;
6855954;11774618;11622423;1;KU;76;M;;0;ei henkilövahinkoa;;;
6855954;11774619;11622424;2;KU;52;M;;0;ei henkilövahinkoa;;;
6855947;11774879;11622455;1;KU;22;M;;0;ei henkilövahinkoa;;;
6855947;11774879;11622456;1;MA;;N;;0;ei henkilövahinkoa;;;
6855948;11774885;11622462;1;KU;41;M;;0;ei henkilövahinkoa;;;
6855948;11774886;11622463;2;KU;19;M;X;0;ei henkilövahinkoa;;;
6850620;11774898;11622478;1;KU;29;M;;0;ei henkilövahinkoa;;;
6850620;11774899;11622479;2;KU;14;M;O;L;loukkaantunut;;;
6801751;11774904;11622486;1;KU;68;M;;0;ei henkilövahinkoa;;;
6801751;11774905;11622487;2;KU;15;M;;0;ei henkilövahinkoa;;;
6805798;11774916;11622501;1;KU;31;M;;0;ei henkilövahinkoa;;;
6826770;11774930;11622835;1;KU;57;M;;0;ei henkilövahinkoa;;;
6826770;11774931;11622836;2;KU;46;M;;0;ei henkilövahinkoa;;;
6721360;11774941;11622847;1;KU;;M;;0;ei henkilövahinkoa;;;
6748309;11775159;11622872;1;KU;53;M;;L;loukkaantunut;;;
6748309;11775160;11622873;2;KU;19;M;X;K;kuollut;;;
6775870;11775197;11622920;1;KU;52;M;;L;loukkaantunut;;;
6726038;11775441;11623251;1;KU;58;N;;0;ei henkilövahinkoa;;;
6726038;11775442;11623252;2;KU;20;M;;0;ei henkilövahinkoa;;;
6726038;11775442;11623253;2;MA;;N;;0;ei henkilövahinkoa;;;
6731515;11775728;11623627;1;KU;25;N;X;L;loukkaantunut;;;
6808103;11776042;11624053;1;KU;28;N;;0;ei henkilövahinkoa;;;
6808103;11776043;11624054;2;KU;38;M;;L;loukkaantunut;;;
6832210;11776046;11624058;1;KU;80;M;;0;ei henkilövahinkoa;;;
6832210;11776047;11624059;2;MA;56;N;;0;ei henkilövahinkoa;;;
6832210;11776047;11624060;2;KU;59;M;;0;ei henkilövahinkoa;;;
6834382;11771656;11624861;1;KU;19;N;X;0;ei henkilövahinkoa;;;
6834382;11771657;11624862;2;KU;48;M;;0;ei henkilövahinkoa;;;
6801848;11771664;11624866;1;KU;18;M;X;0;ei henkilövahinkoa;;;
6801848;11771665;11624867;2;KU;58;N;;0;ei henkilövahinkoa;;;
6778093;11771685;11624897;1;KU;43;M;;0;ei henkilövahinkoa;;;
6778093;11771686;11624898;2;KU;55;M;;0;ei henkilövahinkoa;;;
6799890;11771707;11625249;1;KU;61;M;;L;loukkaantunut;;;
6799890;11771708;11625250;2;KU;41;M;;0;ei henkilövahinkoa;;;
6801769;11771728;11625271;1;KU;16;M;;0;ei henkilövahinkoa;;;
6773245;11771729;11625272;1;KU;22;M;;0;ei henkilövahinkoa;;;
6773245;11771730;11625273;2;KU;19;M;X;0;ei henkilövahinkoa;;;
6814522;11772333;11625761;1;KU;36;M;;0;ei henkilövahinkoa;;;
6814522;11772334;11625762;2;JK;7;M;;L;loukkaantunut;;;
6745730;11772360;11626131;1;KU;52;M;;L;loukkaantunut;;;
6745730;11772361;11626132;2;KU;34;M;;0;ei henkilövahinkoa;;;
6778084;11772638;11626184;1;KU;19;N;X;L;loukkaantunut;;;
6778084;11772639;11626185;2;KU;20;N;;0;ei henkilövahinkoa;;;
6778084;11772640;11626186;3;KU;;;;0;ei henkilövahinkoa;;;
6702871;11772983;11626622;1;KU;;M;O;0;ei henkilövahinkoa;;;
6602412;11773304;11627017;1;MA;76;N;;0;ei henkilövahinkoa;;;
6602412;11773304;11627018;1;KU;74;M;;0;ei henkilövahinkoa;;;
6669603;11773325;11627318;1;KU;60;M;;0;ei henkilövahinkoa;;;
6669603;11773326;11627319;2;KU;31;M;;0;ei henkilövahinkoa;;;
6769377;11773343;11627344;1;KU;42;M;;0;ei henkilövahinkoa;;;
6769377;11773344;11627345;2;KU;59;N;;0;ei henkilövahinkoa;;;
6769377;11773345;11627346;3;KU;41;M;;0;ei henkilövahinkoa;;;
6729100;11773614;11627372;1;KU;18;M;X;0;ei henkilövahinkoa;;;
6729100;11773615;11627373;2;MA;19;M;;0;ei henkilövahinkoa;;;
6729100;11773615;11627374;2;KU;29;N;;0;ei henkilövahinkoa;;;
6705785;11773628;11627392;1;KU;25;N;;0;ei henkilövahinkoa;;;
6705785;11773629;11627393;2;KU;26;M;;0;ei henkilövahinkoa;;;
6711907;11773630;11627394;1;MA;75;N;;0;ei henkilövahinkoa;;;
6711907;11773630;11627395;1;KU;75;M;;0;ei henkilövahinkoa;;;
6705802;11773631;11627396;1;KU;19;N;X;0;ei henkilövahinkoa;;;
6705802;11773632;11627397;2;KU;75;N;;0;ei henkilövahinkoa;;;
6708580;11773638;11621343;1;KU;;;U;0;ei henkilövahinkoa;;;
6708580;11773639;11621344;2;KU;;;;0;ei henkilövahinkoa;;;
6698680;11773640;11621345;1;KU;84;M;;0;ei henkilövahinkoa;;;
6698680;11773641;11621346;2;KU;17;N;;L;loukkaantunut;;;
6597749;11773645;11621351;1;MA;25;N;;0;ei henkilövahinkoa;;;
6597749;11773645;11621352;1;KU;27;M;O;0;ei henkilövahinkoa;;;
6593547;11773659;11621381;1;KU;22;M;;0;ei henkilövahinkoa;;;
6593547;11773660;11621382;2;KU;19;N;;0;ei henkilövahinkoa;;;
6638779;11773674;11621399;1;KU;71;M;;0;ei henkilövahinkoa;;;
6635529;11773942;11621420;1;MA;39;M;;0;ei henkilövahinkoa;;;
6635529;11773942;11621421;1;KU;24;M;;0;ei henkilövahinkoa;;;
6635529;11773942;11621422;1;MA;;;;0;ei henkilövahinkoa;;;
6635529;11773942;11621423;1;MA;;;;0;ei henkilövahinkoa;;;
6635529;11773942;11621424;1;MA;;;;0;ei henkilövahinkoa;;;
6635529;11773942;11621425;1;MA;;;;0;ei henkilövahinkoa;;;
6635529;11773943;11621426;2;KU;;M;;0;ei henkilövahinkoa;;;
6673030;11773944;11621427;1;KU;31;M;;0;ei henkilövahinkoa;;;
6673030;11773944;11621428;1;MA;;;;0;ei henkilövahinkoa;;;
6673030;11773944;11621429;1;MA;;;;0;ei henkilövahinkoa;;;
6673030;11773945;11621430;2;KU;18;N;X;0;ei henkilövahinkoa;;;
6602481;11773946;11621431;1;KU;36;N;;0;ei henkilövahinkoa;;;
6635530;11773947;11621432;1;KU;32;M;;0;ei henkilövahinkoa;;;
6635530;11773948;11621433;2;KU;48;N;;0;ei henkilövahinkoa;;;
6635530;11773948;11621434;2;MA;;N;;0;ei henkilövahinkoa;;;
6588470;11773949;11621435;1;KU;52;M;;0;ei henkilövahinkoa;;;
6644069;11773957;11621740;1;MA;20;N;;L;loukkaantunut;;;
6644069;11773957;11621741;1;KU;;M;;0;ei henkilövahinkoa;;;
6644069;11773957;11621742;1;MA;;;;0;ei henkilövahinkoa;;;
6644069;11773957;11621743;1;MA;;;;0;ei henkilövahinkoa;;;
6644069;11773957;11621744;1;MA;;;;0;ei henkilövahinkoa;;;
6644069;11773957;11621745;1;MA;;;;0;ei henkilövahinkoa;;;
6644069;11773957;11621746;1;MA;;;;0;ei henkilövahinkoa;;;
6644069;11773957;11621747;1;MA;;;;0;ei henkilövahinkoa;;;
6644069;11773957;11621748;1;MA;;;;0;ei henkilövahinkoa;;;
6644069;11773957;11621749;1;MA;;;;0;ei henkilövahinkoa;;;
6644069;11773957;11621750;1;MA;;;;0;ei henkilövahinkoa;;;
6577636;11773963;11621758;1;KU;19;N;;0;ei henkilövahinkoa;;;
6577636;11773964;11621759;2;KU;63;M;;0;ei henkilövahinkoa;;;
6580901;11773965;11621760;1;KU;23;M;;0;ei henkilövahinkoa;;;
6554839;11773969;11621764;1;KU;21;N;;L;loukkaantunut;;;
6635516;11773978;11621779;1;KU;39;N;;0;ei henkilövahinkoa;;;
6635516;11773979;11621780;2;KU;33;M;;0;ei henkilövahinkoa;;;
6613619;11773992;11621795;1;KU;34;N;;0;ei henkilövahinkoa;;;
6613619;11773992;11621796;1;MA;2;;;0;ei henkilövahinkoa;;;
6613619;11773992;11621797;1;MA;4;;;0;ei henkilövahinkoa;;;
6563421;11774003;11621812;1;KU;28;M;;0;ei henkilövahinkoa;;;
6563421;11774004;11621813;2;KU;57;M;U;0;ei henkilövahinkoa;;;
6537880;11774005;11621814;1;KU;54;N;;0;ei henkilövahinkoa;;;
6537880;11774286;11621815;2;KU;30;N;;0;ei henkilövahinkoa;;;
6539721;11774288;11621817;1;KU;40;M;;0;ei henkilövahinkoa;;;
6539721;11774289;11621818;2;KU;40;N;;L;loukkaantunut;;;
6502886;11774290;11621819;1;KU;;M;;0;ei henkilövahinkoa;;;
6502886;11774290;11621820;1;MA;;N;;0;ei henkilövahinkoa;;;
6526921;11774300;11621828;1;KU;41;M;;0;ei henkilövahinkoa;;;
6526921;11774301;11621829;2;KU;76;M;;0;ei henkilövahinkoa;;;
6482284;11774306;11622121;1;KU;59;N;;0;ei henkilövahinkoa;;;
6482284;11774307;11622122;2;KU;41;M;;0;ei henkilövahinkoa;;;
6621077;11774310;11622126;1;KU;42;N;;0;ei henkilövahinkoa;;;
6621077;11774311;11622127;2;KU;54;N;;0;ei henkilövahinkoa;;;
6602402;11774312;11622128;1;MA;67;N;;K;kuollut;;;
6602402;11774312;11622129;1;KU;24;M;;0;ei henkilövahinkoa;;;
6602402;11774313;11622130;2;KU;37;M;;0;ei henkilövahinkoa;;;
6602402;11774313;11622131;2;MA;;N;;0;ei henkilövahinkoa;;;
6537649;11774314;11622132;1;MA;30;N;;0;ei henkilövahinkoa;;;
6537649;11774314;11622133;1;KU;32;M;;0;ei henkilövahinkoa;;;
6537649;11774315;11622134;2;KU;49;M;;0;ei henkilövahinkoa;;;
6589252;11774316;11622135;1;KU;71;M;;0;ei henkilövahinkoa;;;
6589252;11774317;11622136;2;KU;18;M;X;0;ei henkilövahinkoa;;;
6589252;11774317;11622137;2;MA;;M;;0;ei henkilövahinkoa;;;
6529448;11774318;11622138;1;KU;44;N;;0;ei henkilövahinkoa;;;
6529448;11774319;11622139;2;MA;39;N;;0;ei henkilövahinkoa;;;
6529448;11774319;11622140;2;KU;34;M;;0;ei henkilövahinkoa;;;
6511710;11774320;11622141;1;MA;31;M;;0;ei henkilövahinkoa;;;
6511710;11774320;11622142;1;MA;21;N;;0;ei henkilövahinkoa;;;
6511710;11774320;11622143;1;MA;29;M;;L;loukkaantunut;;;
6511710;11774320;11622144;1;KU;20;M;O;0;ei henkilövahinkoa;;;
6491146;11774321;11622145;1;KU;20;M;X;0;ei henkilövahinkoa;;;
6491146;11774322;11622146;2;KU;;;;0;ei henkilövahinkoa;;;
6502669;11774326;11622151;1;MA;23;M;;0;ei henkilövahinkoa;;;
6502669;11774326;11622152;1;KU;21;M;;0;ei henkilövahinkoa;;;
6502669;11774327;11622153;2;KU;57;M;;0;ei henkilövahinkoa;;;
6502669;11774328;11622154;3;KU;;;;0;ei henkilövahinkoa;;;
6488494;11774331;11622158;1;MA;42;N;;0;ei henkilövahinkoa;;;
6488494;11774331;11622159;1;KU;43;M;;0;ei henkilövahinkoa;;;
6488494;11774332;11622160;2;KU;;;;0;ei henkilövahinkoa;;;
6556958;11774336;11622164;1;KU;35;M;;L;loukkaantunut;;;
6502887;11775557;11623720;1;KU;;M;;0;ei henkilövahinkoa;;;
6502887;11775557;11623721;1;MA;;N;;0;ei henkilövahinkoa;;;
6593463;11775578;11623741;1;KU;48;M;;0;ei henkilövahinkoa;;;
6593463;11775578;11623742;1;MA;;N;;0;ei henkilövahinkoa;;;
6562632;11775821;11623761;1;KU;42;M;;0;ei henkilövahinkoa;;;
6562632;11775821;11623762;1;MA;;N;;0;ei henkilövahinkoa;;;
6563476;11775860;11624094;1;KU;53;M;;0;ei henkilövahinkoa;;;
6554887;11775862;11624095;1;KU;46;M;;0;ei henkilövahinkoa;;;
6563096;11775891;11624110;1;KU;58;M;;0;ei henkilövahinkoa;;;
6559413;11775895;11624112;1;KU;57;M;;0;ei henkilövahinkoa;;;
6563373;11776118;11624134;1;KU;45;N;;0;ei henkilövahinkoa;;;
6554891;11776130;11624143;1;KU;42;M;;0;ei henkilövahinkoa;;;
6535863;11776206;11624192;1;KU;35;N;;0;ei henkilövahinkoa;;;
6563547;11771775;11624493;1;KU;43;M;;0;ei henkilövahinkoa;;;
6572615;11771776;11624494;1;KU;28;M;;0;ei henkilövahinkoa;;;
6670141;11772084;11624562;1;KU;66;M;;0;ei henkilövahinkoa;;;
6669586;11772142;11624597;1;KU;59;N;;0;ei henkilövahinkoa;;;
6773233;11772474;11624971;1;KU;;M;;0;ei henkilövahinkoa;;;
6731494;11772742;11625013;1;KU;45;M;;0;ei henkilövahinkoa;;;
6838808;11772780;11625036;1;KU;22;N;;0;ei henkilövahinkoa;;;
6801749;11772792;11625351;1;KU;59;M;;0;ei henkilövahinkoa;;;
6801749;11772792;11625352;1;MA;;;;0;ei henkilövahinkoa;;;
6801749;11772792;11625353;1;MA;;;;0;ei henkilövahinkoa;;;
6801749;11772792;11625354;1;MA;;;;0;ei henkilövahinkoa;;;
6801749;11772792;11625355;1;MA;;;;0;ei henkilövahinkoa;;;
6801749;11772792;11625356;1;MA;;;;0;ei henkilövahinkoa;;;
6801749;11772792;11625357;1;MA;;;;0;ei henkilövahinkoa;;;
6801749;11772792;11625358;1;MA;;;;0;ei henkilövahinkoa;;;
6801749;11772792;11625359;1;MA;;;;0;ei henkilövahinkoa;;;
